datetime,open,high,low,close
2025-09-10 14:57:00+02:00,1.17254,1.17268,1.17249,1.17268
2025-09-10 14:58:00+02:00,1.17267,1.17269,1.17259,1.17265
2025-09-10 14:59:00+02:00,1.17266,1.17279,1.17263,1.17278
2025-09-10 15:00:00+02:00,1.17278,1.17292,1.17267,1.1729
2025-09-10 15:01:00+02:00,1.17291,1.17293,1.17284,1.1729
2025-09-10 15:02:00+02:00,1.17291,1.17295,1.17275,1.1729
2025-09-10 15:03:00+02:00,1.17288,1.17294,1.1727,1.17281
2025-09-10 15:04:00+02:00,1.1728,1.17283,1.17276,1.17277
2025-09-10 15:05:00+02:00,1.17279,1.17302,1.17279,1.17282
2025-09-10 15:06:00+02:00,1.17283,1.17283,1.17275,1.17279
2025-09-10 15:07:00+02:00,1.1728,1.17303,1.1728,1.17298
2025-09-10 15:08:00+02:00,1.17299,1.17302,1.17289,1.17292
2025-09-10 15:09:00+02:00,1.17293,1.17296,1.17274,1.17278
2025-09-10 15:10:00+02:00,1.17278,1.17291,1.17272,1.17289
2025-09-10 15:11:00+02:00,1.17292,1.17294,1.17283,1.17289
2025-09-10 15:12:00+02:00,1.17291,1.17301,1.17287,1.17292
2025-09-10 15:13:00+02:00,1.17292,1.17293,1.17278,1.17278
2025-09-10 15:14:00+02:00,1.17279,1.17281,1.17257,1.17274
2025-09-10 15:15:00+02:00,1.17274,1.17274,1.17257,1.17259
2025-09-10 15:16:00+02:00,1.17262,1.17266,1.17243,1.17244
2025-09-10 15:17:00+02:00,1.17245,1.1725,1.17238,1.17248
2025-09-10 15:18:00+02:00,1.17247,1.17248,1.17237,1.17241
2025-09-10 15:19:00+02:00,1.17237,1.17237,1.17215,1.17223
2025-09-10 15:20:00+02:00,1.17224,1.1723,1.17219,1.17223
2025-09-10 15:21:00+02:00,1.17222,1.17225,1.17211,1.17211
2025-09-10 15:22:00+02:00,1.17212,1.17226,1.17212,1.17225
2025-09-10 15:23:00+02:00,1.17225,1.17225,1.17209,1.17216
2025-09-10 15:24:00+02:00,1.17217,1.17217,1.17203,1.17205
2025-09-10 15:25:00+02:00,1.17202,1.17206,1.17198,1.172
2025-09-10 15:26:00+02:00,1.17198,1.17216,1.17197,1.17214
2025-09-10 15:27:00+02:00,1.17214,1.17217,1.17203,1.17204
2025-09-10 15:28:00+02:00,1.17205,1.17219,1.172,1.17215
2025-09-10 15:29:00+02:00,1.17213,1.17213,1.17206,1.17211
2025-09-10 15:30:00+02:00,1.17212,1.17235,1.17211,1.17235
2025-09-10 15:31:00+02:00,1.17234,1.17238,1.17222,1.17223
2025-09-10 15:32:00+02:00,1.17222,1.17242,1.17221,1.17236
2025-09-10 15:33:00+02:00,1.17235,1.17235,1.17221,1.17229
2025-09-10 15:34:00+02:00,1.17231,1.17243,1.17227,1.17238
2025-09-10 15:35:00+02:00,1.17238,1.17245,1.17234,1.17236
2025-09-10 15:36:00+02:00,1.17238,1.17244,1.17217,1.17227
2025-09-10 15:37:00+02:00,1.17228,1.17231,1.17224,1.17228
2025-09-10 15:38:00+02:00,1.17229,1.1723,1.17223,1.17224
2025-09-10 15:39:00+02:00,1.17222,1.1723,1.17222,1.17227
2025-09-10 15:40:00+02:00,1.17229,1.17234,1.17227,1.1723
2025-09-10 15:41:00+02:00,1.17232,1.17232,1.17224,1.17225
2025-09-10 15:42:00+02:00,1.17226,1.17226,1.17204,1.1721
2025-09-10 15:43:00+02:00,1.17208,1.17213,1.17202,1.17203
2025-09-10 15:44:00+02:00,1.17203,1.17205,1.17187,1.17188
2025-09-10 15:45:00+02:00,1.17187,1.17188,1.17177,1.17178
2025-09-10 15:46:00+02:00,1.1718,1.17184,1.17172,1.17178
2025-09-10 15:47:00+02:00,1.17179,1.17193,1.17172,1.1719
2025-09-10 15:48:00+02:00,1.17192,1.17201,1.17188,1.172
2025-09-10 15:49:00+02:00,1.17203,1.17205,1.17183,1.17185
2025-09-10 15:50:00+02:00,1.17187,1.17191,1.17182,1.17182
2025-09-10 15:51:00+02:00,1.17184,1.17184,1.17177,1.17179
2025-09-10 15:52:00+02:00,1.17179,1.17191,1.17176,1.17189
2025-09-10 15:53:00+02:00,1.17191,1.17191,1.17181,1.17189
2025-09-10 15:54:00+02:00,1.17186,1.17186,1.17174,1.17179
2025-09-10 15:55:00+02:00,1.17177,1.17182,1.17175,1.17178
2025-09-10 15:56:00+02:00,1.17178,1.1718,1.17169,1.17172
2025-09-10 15:57:00+02:00,1.17174,1.17178,1.17149,1.17159
2025-09-10 15:58:00+02:00,1.17159,1.17161,1.17146,1.17149
2025-09-10 15:59:00+02:00,1.17147,1.17152,1.17134,1.1715
2025-09-10 16:00:00+02:00,1.17149,1.17158,1.17138,1.17155
2025-09-10 16:01:00+02:00,1.17157,1.17164,1.17152,1.17163
2025-09-10 16:02:00+02:00,1.17162,1.17163,1.17141,1.17143
2025-09-10 16:03:00+02:00,1.17142,1.17146,1.17133,1.17136
2025-09-10 16:04:00+02:00,1.17137,1.17143,1.17135,1.17139
2025-09-10 16:05:00+02:00,1.1714,1.1714,1.17127,1.17134
2025-09-10 16:06:00+02:00,1.17134,1.17143,1.17134,1.17143
2025-09-10 16:07:00+02:00,1.17142,1.17152,1.17136,1.17137
2025-09-10 16:08:00+02:00,1.17139,1.17139,1.17128,1.17135
2025-09-10 16:09:00+02:00,1.17132,1.17135,1.1712,1.17127
2025-09-10 16:10:00+02:00,1.17128,1.17135,1.17124,1.17129
2025-09-10 16:11:00+02:00,1.17131,1.17142,1.17131,1.17141
2025-09-10 16:12:00+02:00,1.17144,1.17146,1.17111,1.17111
2025-09-10 16:13:00+02:00,1.1711,1.17121,1.17104,1.17121
2025-09-10 16:14:00+02:00,1.17119,1.1712,1.17102,1.17102
2025-09-10 16:15:00+02:00,1.17103,1.17105,1.17101,1.17104
2025-09-10 16:16:00+02:00,1.171,1.17102,1.17094,1.17102
2025-09-10 16:17:00+02:00,1.17102,1.17115,1.171,1.1711
2025-09-10 16:18:00+02:00,1.17111,1.17114,1.171,1.17104
2025-09-10 16:19:00+02:00,1.17103,1.17125,1.17103,1.17125
2025-09-10 16:20:00+02:00,1.17121,1.17135,1.17119,1.17135
2025-09-10 16:21:00+02:00,1.17133,1.17135,1.17119,1.17121
2025-09-10 16:22:00+02:00,1.1712,1.17123,1.17114,1.17116
2025-09-10 16:23:00+02:00,1.17115,1.17122,1.17114,1.17119
2025-09-10 16:24:00+02:00,1.17117,1.1712,1.17112,1.17118
2025-09-10 16:25:00+02:00,1.17118,1.17134,1.17117,1.17131
2025-09-10 16:26:00+02:00,1.17132,1.17132,1.17106,1.17112
2025-09-10 16:27:00+02:00,1.17107,1.17107,1.17089,1.171
2025-09-10 16:28:00+02:00,1.17099,1.17103,1.17098,1.171
2025-09-10 16:29:00+02:00,1.17098,1.171,1.17093,1.17096
2025-09-10 16:30:00+02:00,1.17097,1.17101,1.17088,1.17091
2025-09-10 16:31:00+02:00,1.17088,1.17096,1.17087,1.1709
2025-09-10 16:32:00+02:00,1.17091,1.17091,1.17065,1.17075
2025-09-10 16:33:00+02:00,1.17073,1.17076,1.17064,1.17068
2025-09-10 16:34:00+02:00,1.17069,1.17073,1.17062,1.17073
2025-09-10 16:35:00+02:00,1.17075,1.1708,1.17072,1.17075
2025-09-10 16:36:00+02:00,1.17075,1.17077,1.1707,1.17074
2025-09-10 16:37:00+02:00,1.17074,1.17085,1.17072,1.17083
2025-09-10 16:38:00+02:00,1.17083,1.17089,1.1708,1.1708
2025-09-10 16:39:00+02:00,1.17082,1.17082,1.1707,1.17071
2025-09-10 16:40:00+02:00,1.17069,1.17076,1.17066,1.17073
2025-09-10 16:41:00+02:00,1.17074,1.17088,1.17074,1.17088
2025-09-10 16:42:00+02:00,1.17087,1.17098,1.17085,1.17094
2025-09-10 16:43:00+02:00,1.17096,1.17104,1.17094,1.17103
2025-09-10 16:44:00+02:00,1.17102,1.17102,1.17084,1.17085
2025-09-10 16:45:00+02:00,1.17086,1.17097,1.17085,1.17091
2025-09-10 16:46:00+02:00,1.1709,1.17099,1.1709,1.17099
2025-09-10 16:47:00+02:00,1.17096,1.17096,1.17085,1.17089
2025-09-10 16:48:00+02:00,1.17089,1.17089,1.17077,1.17079
2025-09-10 16:49:00+02:00,1.17079,1.17085,1.17079,1.17084
2025-09-10 16:50:00+02:00,1.17081,1.17082,1.1707,1.17075
2025-09-10 16:51:00+02:00,1.17072,1.17072,1.17055,1.17064
2025-09-10 16:52:00+02:00,1.17065,1.17075,1.17065,1.17074
2025-09-10 16:53:00+02:00,1.17074,1.17074,1.17062,1.17065
2025-09-10 16:54:00+02:00,1.17064,1.17064,1.17028,1.17039
2025-09-10 16:55:00+02:00,1.17039,1.1704,1.17031,1.1704
2025-09-10 16:56:00+02:00,1.17043,1.17045,1.17038,1.17042
2025-09-10 16:57:00+02:00,1.17042,1.17054,1.17038,1.17053
2025-09-10 16:58:00+02:00,1.17053,1.17057,1.17053,1.17055
2025-09-10 16:59:00+02:00,1.17057,1.17065,1.17053,1.17058
2025-09-10 17:00:00+02:00,1.17059,1.17062,1.17048,1.17059
2025-09-10 17:01:00+02:00,1.17059,1.17066,1.17059,1.17063
2025-09-10 17:02:00+02:00,1.17063,1.17096,1.17062,1.17094
2025-09-10 17:03:00+02:00,1.17096,1.17101,1.17083,1.17091
2025-09-10 17:04:00+02:00,1.1709,1.171,1.1709,1.17093
2025-09-10 17:05:00+02:00,1.17091,1.17101,1.17087,1.171
2025-09-10 17:06:00+02:00,1.171,1.17106,1.17096,1.171
2025-09-10 17:07:00+02:00,1.17102,1.17106,1.17095,1.17098
2025-09-10 17:08:00+02:00,1.17099,1.17109,1.17097,1.17101
2025-09-10 17:09:00+02:00,1.17102,1.17103,1.17095,1.17101
2025-09-10 17:10:00+02:00,1.171,1.17101,1.17097,1.17099
2025-09-10 17:11:00+02:00,1.171,1.17114,1.17096,1.17114
2025-09-10 17:12:00+02:00,1.17115,1.17115,1.1709,1.17093
2025-09-10 17:13:00+02:00,1.17092,1.17094,1.17089,1.17093
2025-09-10 17:14:00+02:00,1.17091,1.17104,1.17088,1.17088
2025-09-10 17:15:00+02:00,1.17087,1.17087,1.17074,1.17079
2025-09-10 17:16:00+02:00,1.17079,1.17079,1.1707,1.17073
2025-09-10 17:17:00+02:00,1.17074,1.17085,1.17066,1.17081
2025-09-10 17:18:00+02:00,1.1708,1.17087,1.17078,1.17082
2025-09-10 17:19:00+02:00,1.17081,1.17081,1.17063,1.17065
2025-09-10 17:20:00+02:00,1.17068,1.17077,1.17067,1.17071
2025-09-10 17:21:00+02:00,1.17069,1.17075,1.17062,1.17064
2025-09-10 17:22:00+02:00,1.17065,1.17065,1.1705,1.1706
2025-09-10 17:23:00+02:00,1.17061,1.17065,1.17056,1.17059
2025-09-10 17:24:00+02:00,1.17059,1.17059,1.17049,1.17053
2025-09-10 17:25:00+02:00,1.17051,1.17051,1.17024,1.17025
2025-09-10 17:26:00+02:00,1.17025,1.17028,1.1702,1.17026
2025-09-10 17:27:00+02:00,1.17026,1.17035,1.17023,1.1703
2025-09-10 17:28:00+02:00,1.17031,1.17032,1.17023,1.1703
2025-09-10 17:29:00+02:00,1.17031,1.17035,1.17027,1.17029
2025-09-10 17:30:00+02:00,1.1703,1.1703,1.1702,1.17024
2025-09-10 17:31:00+02:00,1.17022,1.17032,1.17022,1.17024
2025-09-10 17:32:00+02:00,1.17023,1.17031,1.17021,1.17028
2025-09-10 17:33:00+02:00,1.17028,1.17028,1.17023,1.17024
2025-09-10 17:34:00+02:00,1.17025,1.17031,1.17023,1.17028
2025-09-10 17:35:00+02:00,1.17027,1.17031,1.17019,1.17028
2025-09-10 17:36:00+02:00,1.17029,1.17034,1.17029,1.17034
2025-09-10 17:37:00+02:00,1.17035,1.1704,1.17035,1.17038
2025-09-10 17:38:00+02:00,1.17041,1.17049,1.17039,1.17049
2025-09-10 17:39:00+02:00,1.17049,1.17053,1.17049,1.17053
2025-09-10 17:40:00+02:00,1.17051,1.17051,1.17048,1.1705
2025-09-10 17:41:00+02:00,1.17052,1.17059,1.17052,1.17055
2025-09-10 17:42:00+02:00,1.17056,1.17059,1.17056,1.17057
2025-09-10 17:43:00+02:00,1.17059,1.17059,1.17043,1.17046
2025-09-10 17:44:00+02:00,1.17044,1.17046,1.17039,1.1704
2025-09-10 17:45:00+02:00,1.1704,1.17046,1.17038,1.17043
2025-09-10 17:46:00+02:00,1.17042,1.17042,1.17035,1.1704
2025-09-10 17:47:00+02:00,1.1704,1.17041,1.17037,1.17039
2025-09-10 17:48:00+02:00,1.17039,1.17047,1.17039,1.17047
2025-09-10 17:49:00+02:00,1.17046,1.17052,1.17046,1.17049
2025-09-10 17:50:00+02:00,1.17049,1.1705,1.17043,1.17049
2025-09-10 17:51:00+02:00,1.1705,1.1705,1.17041,1.17045
2025-09-10 17:52:00+02:00,1.17044,1.17049,1.17044,1.17049
2025-09-10 17:53:00+02:00,1.17046,1.17049,1.17033,1.17036
2025-09-10 17:54:00+02:00,1.17036,1.17047,1.17036,1.17044
2025-09-10 17:55:00+02:00,1.17044,1.17051,1.17044,1.17048
2025-09-10 17:56:00+02:00,1.17048,1.17049,1.17045,1.17049
2025-09-10 17:57:00+02:00,1.17051,1.17067,1.17051,1.17059
2025-09-10 17:58:00+02:00,1.17061,1.1707,1.17061,1.17063
2025-09-10 17:59:00+02:00,1.17061,1.17071,1.1706,1.17061
2025-09-10 18:00:00+02:00,1.17062,1.17062,1.1705,1.1705
2025-09-10 18:01:00+02:00,1.17051,1.17068,1.17051,1.17068
2025-09-10 18:02:00+02:00,1.1707,1.17071,1.17059,1.1706
2025-09-10 18:03:00+02:00,1.1706,1.17065,1.17058,1.1706
2025-09-10 18:04:00+02:00,1.17059,1.17067,1.17059,1.17066
2025-09-10 18:05:00+02:00,1.17066,1.1707,1.17064,1.1707
2025-09-10 18:06:00+02:00,1.1707,1.17076,1.17068,1.17069
2025-09-10 18:07:00+02:00,1.17068,1.17073,1.17064,1.17064
2025-09-10 18:08:00+02:00,1.17062,1.17069,1.17062,1.17064
2025-09-10 18:09:00+02:00,1.17064,1.1707,1.17064,1.17068
2025-09-10 18:10:00+02:00,1.17069,1.17082,1.17069,1.17081
2025-09-10 18:11:00+02:00,1.17081,1.17086,1.17081,1.17082
2025-09-10 18:12:00+02:00,1.17085,1.17085,1.17073,1.17073
2025-09-10 18:13:00+02:00,1.17074,1.17075,1.17067,1.1707
2025-09-10 18:14:00+02:00,1.17072,1.17079,1.17071,1.17077
2025-09-10 18:15:00+02:00,1.17079,1.17093,1.17079,1.17087
2025-09-10 18:16:00+02:00,1.17088,1.1709,1.17087,1.17089
2025-09-10 18:17:00+02:00,1.17091,1.17099,1.17088,1.17097
2025-09-10 18:18:00+02:00,1.17097,1.17106,1.17095,1.17104
2025-09-10 18:19:00+02:00,1.17105,1.17113,1.17099,1.17099
2025-09-10 18:20:00+02:00,1.17101,1.17114,1.17101,1.17104
2025-09-10 18:21:00+02:00,1.17105,1.17111,1.17103,1.17106
2025-09-10 18:22:00+02:00,1.17106,1.17114,1.17105,1.1711
2025-09-10 18:23:00+02:00,1.17111,1.17116,1.17104,1.17111
2025-09-10 18:24:00+02:00,1.1711,1.17124,1.17107,1.17122
2025-09-10 18:25:00+02:00,1.17121,1.17121,1.1711,1.1711
2025-09-10 18:26:00+02:00,1.1711,1.17116,1.17108,1.17113
2025-09-10 18:27:00+02:00,1.17114,1.17114,1.17103,1.1711
2025-09-10 18:28:00+02:00,1.1711,1.17113,1.17106,1.1711
2025-09-10 18:29:00+02:00,1.1711,1.17112,1.17107,1.1711
2025-09-10 18:30:00+02:00,1.17107,1.17107,1.17095,1.17095
2025-09-10 18:31:00+02:00,1.17096,1.17099,1.17093,1.17093
2025-09-10 18:32:00+02:00,1.17094,1.17099,1.17092,1.17099
2025-09-10 18:33:00+02:00,1.17098,1.17109,1.17098,1.17108
2025-09-10 18:34:00+02:00,1.17107,1.17107,1.17103,1.17104
2025-09-10 18:35:00+02:00,1.17104,1.17104,1.17097,1.17097
2025-09-10 18:36:00+02:00,1.17097,1.17099,1.17093,1.17095
2025-09-10 18:37:00+02:00,1.17095,1.17098,1.17094,1.17097
2025-09-10 18:38:00+02:00,1.17096,1.17099,1.17091,1.17091
2025-09-10 18:39:00+02:00,1.17092,1.17095,1.17081,1.17085
2025-09-10 18:40:00+02:00,1.17086,1.17093,1.17086,1.17089
2025-09-10 18:41:00+02:00,1.1709,1.17092,1.1707,1.17073
2025-09-10 18:42:00+02:00,1.17074,1.17076,1.17072,1.17072
2025-09-10 18:43:00+02:00,1.17071,1.17074,1.17069,1.17072
2025-09-10 18:44:00+02:00,1.17071,1.17075,1.1707,1.17074
2025-09-10 18:45:00+02:00,1.17065,1.17065,1.17058,1.17059
2025-09-10 18:46:00+02:00,1.1706,1.17061,1.17055,1.1706
2025-09-10 18:47:00+02:00,1.1706,1.1706,1.1704,1.17043
2025-09-10 18:48:00+02:00,1.17044,1.17044,1.17032,1.17034
2025-09-10 18:49:00+02:00,1.17036,1.17039,1.17029,1.17038
2025-09-10 18:50:00+02:00,1.17038,1.17045,1.17038,1.17044
2025-09-10 18:51:00+02:00,1.17046,1.17059,1.17046,1.17049
2025-09-10 18:52:00+02:00,1.17051,1.17051,1.17036,1.17039
2025-09-10 18:53:00+02:00,1.1704,1.17044,1.17039,1.1704
2025-09-10 18:54:00+02:00,1.17039,1.17044,1.17037,1.17042
2025-09-10 18:55:00+02:00,1.17043,1.17044,1.17039,1.17041
2025-09-10 18:56:00+02:00,1.17043,1.17043,1.17037,1.17042
2025-09-10 18:57:00+02:00,1.17041,1.17044,1.17038,1.17039
2025-09-10 18:58:00+02:00,1.17037,1.17044,1.17037,1.17039
2025-09-10 18:59:00+02:00,1.17038,1.17048,1.17035,1.17048
2025-09-10 19:00:00+02:00,1.17046,1.17048,1.17041,1.17041
2025-09-10 19:01:00+02:00,1.17038,1.17046,1.17037,1.17039
2025-09-10 19:02:00+02:00,1.17039,1.17042,1.17038,1.17041
2025-09-10 19:03:00+02:00,1.17042,1.17042,1.17034,1.17034
2025-09-10 19:04:00+02:00,1.17036,1.17038,1.17034,1.17038
2025-09-10 19:05:00+02:00,1.17037,1.17039,1.17029,1.1703
2025-09-10 19:06:00+02:00,1.17029,1.17029,1.17021,1.17023
2025-09-10 19:07:00+02:00,1.17023,1.17023,1.17016,1.17017
2025-09-10 19:08:00+02:00,1.17016,1.17022,1.17016,1.17019
2025-09-10 19:09:00+02:00,1.17017,1.17022,1.17015,1.17015
2025-09-10 19:10:00+02:00,1.17014,1.17014,1.17006,1.17008
2025-09-10 19:11:00+02:00,1.17008,1.17011,1.17,1.17001
2025-09-10 19:12:00+02:00,1.17001,1.17003,1.16995,1.16999
2025-09-10 19:13:00+02:00,1.16998,1.17006,1.16998,1.17004
2025-09-10 19:14:00+02:00,1.17006,1.1701,1.16999,1.16999
2025-09-10 19:15:00+02:00,1.16998,1.17001,1.16993,1.16993
2025-09-10 19:16:00+02:00,1.16993,1.17003,1.16993,1.16996
2025-09-10 19:17:00+02:00,1.16997,1.17003,1.16991,1.16997
2025-09-10 19:18:00+02:00,1.16997,1.16998,1.16986,1.16986
2025-09-10 19:19:00+02:00,1.16985,1.16987,1.16973,1.16977
2025-09-10 19:20:00+02:00,1.16975,1.16977,1.16971,1.16974
2025-09-10 19:21:00+02:00,1.16972,1.16974,1.16971,1.16973
2025-09-10 19:22:00+02:00,1.16974,1.16977,1.16969,1.1697
2025-09-10 19:23:00+02:00,1.16972,1.16976,1.16968,1.16976
2025-09-10 19:24:00+02:00,1.16977,1.16978,1.16974,1.16976
2025-09-10 19:25:00+02:00,1.16977,1.16987,1.16977,1.16982
2025-09-10 19:26:00+02:00,1.16982,1.16984,1.16981,1.16981
2025-09-10 19:27:00+02:00,1.16982,1.16983,1.16976,1.16978
2025-09-10 19:28:00+02:00,1.16977,1.16979,1.16972,1.16972
2025-09-10 19:29:00+02:00,1.16974,1.16977,1.16957,1.1696
2025-09-10 19:30:00+02:00,1.16958,1.16961,1.16952,1.16958
2025-09-10 19:31:00+02:00,1.16958,1.16958,1.16938,1.16938
2025-09-10 19:32:00+02:00,1.16937,1.16955,1.16936,1.16954
2025-09-10 19:33:00+02:00,1.16951,1.16955,1.16948,1.16953
2025-09-10 19:34:00+02:00,1.16953,1.16956,1.16946,1.16947
2025-09-10 19:35:00+02:00,1.16947,1.16951,1.16939,1.16948
2025-09-10 19:36:00+02:00,1.16952,1.16954,1.16949,1.16952
2025-09-10 19:37:00+02:00,1.16954,1.16954,1.16946,1.16949
2025-09-10 19:38:00+02:00,1.16949,1.16952,1.16944,1.16945
2025-09-10 19:39:00+02:00,1.16945,1.16956,1.16945,1.16953
2025-09-10 19:40:00+02:00,1.16952,1.16957,1.16948,1.16953
2025-09-10 19:41:00+02:00,1.16955,1.16955,1.16938,1.16938
2025-09-10 19:42:00+02:00,1.16939,1.1694,1.16938,1.16939
2025-09-10 19:43:00+02:00,1.16945,1.16953,1.16945,1.16951
2025-09-10 19:44:00+02:00,1.16949,1.16949,1.16943,1.16947
2025-09-10 19:45:00+02:00,1.16948,1.16949,1.16942,1.16947
2025-09-10 19:46:00+02:00,1.16951,1.16972,1.16951,1.16972
2025-09-10 19:47:00+02:00,1.16973,1.16974,1.16968,1.16969
2025-09-10 19:48:00+02:00,1.1697,1.16979,1.16969,1.16979
2025-09-10 19:49:00+02:00,1.16978,1.16984,1.16978,1.16984
2025-09-10 19:50:00+02:00,1.16985,1.16993,1.16985,1.1699
2025-09-10 19:51:00+02:00,1.16989,1.16989,1.16982,1.16982
2025-09-10 19:52:00+02:00,1.16982,1.16989,1.16982,1.16989
2025-09-10 19:53:00+02:00,1.16987,1.16989,1.16985,1.16989
2025-09-10 19:54:00+02:00,1.1699,1.16997,1.1699,1.16997
2025-09-10 19:55:00+02:00,1.16996,1.17003,1.16993,1.16998
2025-09-10 19:56:00+02:00,1.16997,1.17002,1.16992,1.17002
2025-09-10 19:57:00+02:00,1.17004,1.17008,1.16999,1.16999
2025-09-10 19:58:00+02:00,1.17001,1.17004,1.16998,1.17
2025-09-10 19:59:00+02:00,1.17002,1.17007,1.16999,1.17005
2025-09-10 20:00:00+02:00,1.17003,1.17011,1.17003,1.17008
2025-09-10 20:01:00+02:00,1.17011,1.17013,1.17009,1.17011
2025-09-10 20:02:00+02:00,1.17012,1.17015,1.1701,1.17012
2025-09-10 20:03:00+02:00,1.1701,1.17012,1.17007,1.17007
2025-09-10 20:04:00+02:00,1.17009,1.17009,1.17009,1.17009
2025-09-10 20:05:00+02:00,1.17008,1.17014,1.17008,1.1701
2025-09-10 20:06:00+02:00,1.17008,1.17008,1.16989,1.16992
2025-09-10 20:07:00+02:00,1.16991,1.16991,1.16982,1.16988
2025-09-10 20:08:00+02:00,1.16989,1.16989,1.16985,1.16985
2025-09-10 20:09:00+02:00,1.16987,1.16989,1.16986,1.16988
2025-09-10 20:10:00+02:00,1.16985,1.16986,1.16981,1.16985
2025-09-10 20:11:00+02:00,1.16986,1.16988,1.16985,1.16986
2025-09-10 20:12:00+02:00,1.16986,1.16989,1.16976,1.1698
2025-09-10 20:13:00+02:00,1.1698,1.16983,1.16975,1.16976
2025-09-10 20:14:00+02:00,1.16978,1.16978,1.16974,1.16974
2025-09-10 20:15:00+02:00,1.16974,1.16976,1.16974,1.16974
2025-09-10 20:16:00+02:00,1.16975,1.1698,1.16975,1.16977
2025-09-10 20:17:00+02:00,1.16976,1.16977,1.16972,1.16975
2025-09-10 20:18:00+02:00,1.16973,1.16975,1.1697,1.16973
2025-09-10 20:19:00+02:00,1.16974,1.16974,1.16968,1.16969
2025-09-10 20:20:00+02:00,1.1697,1.16979,1.16969,1.16969
2025-09-10 20:21:00+02:00,1.16967,1.16968,1.16962,1.16962
2025-09-10 20:22:00+02:00,1.16964,1.16966,1.16959,1.16963
2025-09-10 20:23:00+02:00,1.16964,1.16968,1.16959,1.16966
2025-09-10 20:24:00+02:00,1.16965,1.16966,1.16959,1.16961
2025-09-10 20:25:00+02:00,1.16961,1.16963,1.16952,1.16956
2025-09-10 20:26:00+02:00,1.16954,1.16963,1.16954,1.16958
2025-09-10 20:27:00+02:00,1.16958,1.16958,1.16958,1.16958
2025-09-10 20:28:00+02:00,1.16959,1.16972,1.16959,1.16968
2025-09-10 20:29:00+02:00,1.16969,1.16969,1.16959,1.16962
2025-09-10 20:30:00+02:00,1.16963,1.16968,1.16963,1.16967
2025-09-10 20:31:00+02:00,1.16966,1.16967,1.16962,1.16966
2025-09-10 20:32:00+02:00,1.16963,1.16967,1.16962,1.16967
2025-09-10 20:33:00+02:00,1.16966,1.16966,1.1696,1.1696
2025-09-10 20:34:00+02:00,1.16957,1.16961,1.16955,1.16958
2025-09-10 20:35:00+02:00,1.16959,1.16962,1.16956,1.16956
2025-09-10 20:36:00+02:00,1.16954,1.16962,1.16954,1.1696
2025-09-10 20:37:00+02:00,1.16961,1.16961,1.16957,1.16957
2025-09-10 20:38:00+02:00,1.16959,1.1696,1.16958,1.16958
2025-09-10 20:40:00+02:00,1.16959,1.16959,1.16959,1.16959
2025-09-10 20:41:00+02:00,1.16957,1.16957,1.16957,1.16957
2025-09-10 20:42:00+02:00,1.16956,1.16959,1.16954,1.16958
2025-09-10 20:43:00+02:00,1.16958,1.16962,1.16954,1.16959
2025-09-10 20:44:00+02:00,1.16961,1.16964,1.16958,1.1696
2025-09-10 20:45:00+02:00,1.16961,1.16968,1.16958,1.1696
2025-09-10 20:46:00+02:00,1.16961,1.16961,1.1696,1.1696
2025-09-10 20:47:00+02:00,1.16958,1.16959,1.16955,1.16955
2025-09-10 20:48:00+02:00,1.16954,1.16961,1.16954,1.16961
2025-09-10 20:49:00+02:00,1.16959,1.16962,1.16958,1.16958
2025-09-10 20:50:00+02:00,1.16958,1.16958,1.16941,1.1695
2025-09-10 20:51:00+02:00,1.16953,1.16962,1.1695,1.16958
2025-09-10 20:52:00+02:00,1.16954,1.16959,1.16954,1.16955
2025-09-10 20:53:00+02:00,1.16956,1.16961,1.16956,1.16958
2025-09-10 20:54:00+02:00,1.16957,1.16958,1.16946,1.16955
2025-09-10 20:55:00+02:00,1.16953,1.1696,1.16953,1.16955
2025-09-10 20:56:00+02:00,1.16958,1.16958,1.16948,1.16953
2025-09-10 20:57:00+02:00,1.16953,1.16958,1.16947,1.16947
2025-09-10 20:58:00+02:00,1.16946,1.16953,1.16946,1.16952
2025-09-10 20:59:00+02:00,1.16953,1.16962,1.16941,1.16956
2025-09-10 21:00:00+02:00,1.16956,1.16967,1.16956,1.16963
2025-09-10 21:01:00+02:00,1.16965,1.16966,1.16964,1.16965
2025-09-10 21:02:00+02:00,1.16964,1.16967,1.16964,1.16967
2025-09-10 21:03:00+02:00,1.16968,1.16969,1.16968,1.16969
2025-09-10 21:04:00+02:00,1.1698,1.1698,1.1698,1.1698
2025-09-10 21:05:00+02:00,1.16959,1.16975,1.16953,1.16971
2025-09-10 21:06:00+02:00,1.16972,1.16982,1.16971,1.16981
2025-09-10 21:07:00+02:00,1.16982,1.16982,1.16978,1.16978
2025-09-10 21:08:00+02:00,1.16982,1.16993,1.16982,1.16992
2025-09-10 21:09:00+02:00,1.16985,1.16988,1.16985,1.16985
2025-09-10 21:10:00+02:00,1.16984,1.16998,1.16984,1.16991
2025-09-10 21:11:00+02:00,1.16997,1.16998,1.16989,1.16997
2025-09-10 21:12:00+02:00,1.16996,1.16996,1.16993,1.16993
2025-09-10 21:13:00+02:00,1.16991,1.16992,1.16991,1.16992
2025-09-10 21:14:00+02:00,1.16991,1.16991,1.16991,1.16991
2025-09-10 21:15:00+02:00,1.16992,1.16992,1.16992,1.16992
