time_group,num_events,max_score,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2024-01-05 14:30:00,18,67.6438161052937,35.70000000000073,1,10.099999999999554,25.600000000001174,0.2829131652660882
2023-09-01 14:30:00,17,67.6438161052937,16.099999999998893,1,16.300000000000203,-0.20000000000131024,1.0124223602485294
2024-10-04 14:30:00,13,67.6438161052937,63.96999999999986,-1,6.239999999999579,57.730000000000274,0.09754572455838038
2024-02-02 14:30:00,12,67.6438161052937,17.700000000000493,-1,6.699999999999484,11.000000000001009,0.378531073446288
2024-06-07 14:30:00,22,67.6438161052937,22.999999999999687,-1,4.100000000000215,18.899999999999473,0.17826086956522916
2023-08-04 14:30:00,18,67.6438161052937,11.699999999998933,-1,27.89999999999848,-16.199999999999548,2.384615384615472
2025-05-02 14:30:00,12,67.6438161052937,25.599999999998957,1,14.799999999999258,10.799999999999699,0.5781249999999946
2024-09-06 14:30:00,18,67.6438161052937,20.100000000000673,1,28.300000000001102,-8.20000000000043,1.4079601990049828
2023-11-03 13:30:00,18,67.6438161052937,17.199999999999438,1,3.8999999999989043,13.300000000000534,0.22674418604645533
2025-07-03 14:30:00,20,67.6438161052937,13.499999999999623,1,10.499999999999954,2.9999999999996696,0.777777777777796
2025-08-01 14:30:00,9,67.6438161052937,80.4999999999989,1,19.600000000001838,60.899999999997064,0.24347826086959137
2023-10-06 14:30:00,18,67.6438161052937,30.799999999999716,-1,5.399999999999849,25.399999999999867,0.17532467532467205
2024-08-02 14:30:00,12,67.6438161052937,22.400000000000198,-1,37.65000000000018,-15.249999999999986,1.6808035714285647
2025-06-06 14:30:00,18,67.6438161052937,30.300000000000882,1,29.800000000002047,0.4999999999988347,0.9834983498350225
2024-03-08 14:30:00,19,67.6438161052937,16.100000000001113,1,17.599999999999838,-1.4999999999987246,1.0931677018632684
2023-07-07 18:30:00,14,67.6438161052937,2.5999999999992696,1,2.300000000001745,0.29999999999752447,0.8846153846163043
2023-12-08 14:30:00,13,67.6438161052937,37.39999999999854,1,17.400000000000748,19.999999999997794,0.4652406417112681
2025-06-18 20:00:00,13,64.67768311660907,24.399999999999977,-1,8.399999999999519,16.00000000000046,0.34426229508194783
2022-12-14 20:00:00,5,64.67768311660907,22.699999999999942,-1,13.699999999998713,9.00000000000123,0.6035242290748347
