time_group,num_events,max_score,max_surprise,phase1_pips,phase1_direction,pullback_pips,impact_net_pips,pullback_ratio
2023-11-28 16:00:00,5,20.88399757339171,600.0,8.500000000000174,1,8.199999999998209,0.30000000000196536,0.9647058823527107
2024-09-13 14:30:00,8,28.822567457072772,599.9999999999999,4.450000000000287,-1,12.799999999999478,-8.349999999999191,2.8764044943817195
2025-02-28 14:30:00,16,30.886023743354997,599.9999999999999,4.3999999999999595,-1,1.1999999999989797,3.20000000000098,0.27272727272704334
2025-05-29 16:00:00,4,0.0,599.9999999999999,6.599999999998829,-1,0.5000000000010552,6.099999999997774,0.07575757575774907
2023-04-25 19:00:00,6,0.0,599.9999999999999,4.3999999999999595,1,4.900000000001015,-0.5000000000010552,1.1136363636366045
2024-03-26 13:30:00,8,23.879877944240754,599.9999999999999,2.9999999999996696,1,1.5999999999993797,1.40000000000029,0.5333333333331853
2023-11-15 14:30:00,15,35.00725344868514,599.9999999999999,34.49999999999953,-1,15.400000000000968,19.099999999998563,0.44637681159423703
2023-01-18 15:15:00,7,20.23593490359507,599.9999999999999,5.700000000001815,-1,12.799999999999478,-7.099999999997664,2.2456140350869127
2024-12-23 15:30:00,8,23.879877944240754,599.9999999999999,3.900000000001125,-1,1.7000000000000348,2.20000000000109,0.4358974358973191
2024-10-17 14:30:00,12,28.542650278268667,599.9999999999999,31.11000000000086,-1,7.330000000000947,23.779999999999912,0.23561555769851317
2024-02-29 16:00:00,3,0.0,590.0,5.5000000000005045,-1,7.399999999999629,-1.8999999999991246,1.3454545454543545
2025-08-26 16:30:00,3,9.078303333571974,580.0,2.900000000001235,1,7.099999999999884,-4.199999999998649,2.448275862067883
2023-06-28 20:30:00,4,0.0,578.5714285714286,1.0999999999983245,-1,1.1999999999989797,-0.10000000000065512,1.090909090909825
2024-10-30 15:00:00,5,0.0,572.7272727272727,9.590000000001542,1,5.090000000000927,4.500000000000615,0.5307612095933377
2023-06-14 20:30:00,4,0.0,567.0886075949367,20.999999999999908,1,3.20000000000098,17.799999999998928,0.15238095238099972
2025-05-29 18:00:00,15,25.199964392161,565.8333333333334,10.399999999999299,1,7.500000000000284,2.8999999999990145,0.7211538461539221
2023-12-13 16:30:00,9,0.0,555.2307692307693,4.100000000000215,1,0.8999999999992347,3.20000000000098,0.21951219512175307
2024-10-30 15:30:00,9,0.0,551.1666666666666,6.990000000000052,1,8.019999999999694,-1.0299999999996423,1.1473533619455845
2022-09-27 18:30:00,4,23.879877944240754,550.0,7.599999999999829,-1,3.6999999999998145,3.9000000000000146,0.4868421052631444
2025-07-02 16:30:00,11,25.199964392161,545.531914893617,4.500000000000615,-1,7.800000000000029,-3.2999999999994145,1.7333333333331031
2024-11-14 17:00:00,10,0.0,540.7,5.950000000001232,-1,9.250000000000647,-3.2999999999994145,1.5546218487392824
2023-01-19 03:30:00,1,0.0,535.1428571428571,4.699999999999704,1,0.6000000000017103,4.099999999997994,0.12765957446845702
2025-07-29 16:30:00,2,0.0,530.0,11.899999999998023,1,22.099999999998232,-10.200000000000209,1.857142857143017
2023-03-08 21:30:00,9,0.0,528.8607594936709,6.099999999999994,1,3.6999999999998145,2.4000000000001798,0.6065573770491505
2023-05-31 22:30:00,1,0.0,526.3934426229508,3.1000000000003247,-1,1.9999999999997797,1.100000000000545,0.645161290322442
2024-09-05 17:00:00,12,0.0,524.8181818181818,7.800000000000029,1,4.599999999999049,3.20000000000098,0.5897435897434656
2025-05-28 22:30:00,1,0.0,523.6,3.8999999999989043,-1,2.6999999999999247,1.1999999999989797,0.6923076923078675
2024-03-06 16:30:00,10,0.0,521.203007518797,10.499999999999954,1,6.200000000000649,4.299999999999304,0.5904761904762549
2025-01-15 14:30:00,16,46.131002713643156,520.0,14.799999999999258,-1,16.899999999999693,-2.100000000000435,1.1418918918919283
2024-10-04 14:30:00,13,67.6438161052937,520.0,63.96999999999986,-1,6.239999999999579,57.730000000000274,0.09754572455838038
2023-11-21 22:30:00,1,0.0,516.7007498295842,1.2000000000012,1,3.8000000000004697,-2.5999999999992696,3.166666666663891
2025-04-30 16:00:00,14,25.206393585313748,509.99999999999994,14.199999999999768,-1,14.399999999998858,-0.1999999999990898,1.0140845070421896
2024-01-24 16:30:00,10,0.0,507.1839080459771,7.200000000000539,-1,5.60000000000116,1.5999999999993797,0.7777777777778806
2025-01-08 16:30:00,11,25.199964392161,507.09999999999997,3.9999999999995595,-1,3.20000000000098,0.7999999999985796,0.8000000000003331
2023-10-04 16:00:00,9,32.4907400778474,500.0,14.099999999999113,-1,3.1000000000003247,10.999999999998789,0.21985815602840564
2025-08-14 14:30:00,13,26.84356289399415,500.0,24.699999999999722,1,20.599999999999508,4.100000000000215,0.8340080971659813
2022-12-15 14:30:00,7,28.542650278268667,500.0,13.600000000000279,1,18.399999999998418,-4.799999999998139,1.3529411764704442
2023-06-01 16:00:00,7,100.0,500.0,12.399999999999078,-1,1.2999999999996348,11.099999999999444,0.1048387096773977
2024-10-25 14:30:00,13,23.879877944240754,500.0,12.950000000000461,1,0.7299999999998974,12.220000000000564,0.05637065637064644
2025-08-01 16:00:00,12,100.0,500.0,26.89999999999859,-1,7.699999999999374,19.199999999999218,0.286245353159843
2024-09-26 17:00:00,2,0.0,500.0,4.1599999999997195,1,6.260000000000154,-2.100000000000435,1.5048076923078308
2023-10-26 14:30:00,24,33.15485453538364,500.0,11.099999999999444,1,2.300000000001745,8.799999999997699,0.20720720720737482
2023-02-17 19:30:00,13,33.85118560915781,500.0,3.8999999999989043,-1,2.1999999999988695,1.7000000000000348,0.5641025641024328
2024-06-14 14:30:00,9,28.822567457072772,500.0,7.099999999999884,-1,11.600000000000499,-4.500000000000615,1.6338028169015053
2023-09-01 14:30:00,17,67.6438161052937,500.0,16.099999999998893,1,16.300000000000203,-0.20000000000131024,1.0124223602485294
2025-06-24 15:00:00,14,33.332893730382715,500.0,12.600000000000389,-1,6.999999999999229,5.60000000000116,0.5555555555554772
2023-04-14 18:30:00,14,28.822567457072772,500.0,5.20000000000076,-1,3.60000000000138,1.5999999999993797,0.6923076923078565
2024-09-10 22:30:00,1,0.0,498.57142857142867,1.5499999999990521,-1,2.500000000000835,-0.9500000000017828,1.6129032258079765
2024-04-24 16:30:00,10,0.0,497.99999999999994,8.199999999998209,-1,2.2999999999995246,5.899999999998684,0.2804878048780521
2024-12-18 16:30:00,12,25.199964392161,497.50000000000006,3.0999999999981043,1,16.599999999999948,-13.500000000001844,5.354838709680677
2024-11-19 22:30:00,1,0.0,494.125,0.8900000000000574,-1,0.10999999999983245,0.780000000000225,0.1235955056177813
2025-04-04 14:30:00,16,61.492477137506555,480.0,44.500000000000654,-1,12.099999999999334,32.40000000000132,0.2719101123595316
2025-08-13 16:30:00,11,25.199964392161,479.62499999999994,4.3999999999999595,-1,1.2000000000012,3.1999999999987594,0.272727272727548
2025-07-16 16:30:00,11,25.199964392161,477.66666666666674,5.300000000001415,-1,30.49999999999997,-25.199999999998557,5.754716981130534
2023-10-25 16:30:00,11,0.0,473.64016736401686,9.399999999999409,1,1.5999999999993797,7.800000000000029,0.17021276595739152
2024-10-09 16:30:00,10,0.0,473.0909090909091,7.5099999999994616,-1,0.05000000000032756,7.459999999999134,0.006657789613892296
