time_group,num_events,event_keys,event_titles,countries,max_empirical_score,mean_empirical_score,impact_reel_pips,surprise_pct,year,impact_base,amplification_v1,impact_v1_brut,impact_v1_final,amplification_v2,impact_v2_brut,impact_v2_final,impact_reel,erreur_v1,erreur_v2,erreur_pct_v1,erreur_pct_v2,amelioration_pct,surprise_range
2024-11-27 19:00:00+01:00,1,baker hughes oil rig count,Baker Hughes Oil Rig Count,US,51.3,51.3,12.37,3.84615384615385,2024,14.414699999999998,1.0,14.414699999999998,10.926342599999998,1.0,14.414699999999998,10.926342599999998,12.37,1.443657400000001,1.443657400000001,11.670633791430891,11.670633791430891,0.0,0-5%
2024-12-05 14:30:00+01:00,2,"continuing jobless claims,initial jobless claims",Continuing Jobless Claims | Initial Jobless Claims,US,71.98,71.33000000000001,33.9,4.186046511627907,2024,23.07962,1.0,23.07962,17.49435196,1.0,23.07962,17.49435196,33.9,16.40564804,16.40564804,48.394242005899706,48.394242005899706,0.0,0-5%
2024-02-16 16:00:00+01:00,5,"michigan 5 year inflation expectations,michigan consumer expectations,michigan consumer sentiment,michigan current conditions,michigan inflation expectations",Michigan 5 Year Inflation Expectations | Michigan Consumer Expectations | Michigan Consumer Sentiment,US,62.74,49.288,22.7,2.483660130718962,2024,19.208060000000003,1.0,19.208060000000003,14.559709480000002,1.0,19.208060000000003,14.559709480000002,22.7,8.140290519999997,8.140290519999997,35.86031066079294,35.86031066079294,0.0,0-5%
2024-11-01 10:30:00+01:00,1,s p global manufacturing pmi,S&P Global Manufacturing PMI,GB,55.0,55.0,6.82,0.7952286282306135,2024,15.964999999999998,1.0,15.964999999999998,12.101469999999999,1.0,15.964999999999998,12.101469999999999,6.82,5.281469999999999,5.281469999999999,77.44090909090907,77.44090909090907,0.0,0-5%
2024-07-02 10:00:00+02:00,1,unemployment rate,Unemployment Rate,IT,56.36,56.36,6.6,1.449275362318848,2024,16.534839999999996,1.0,16.534839999999996,12.533408719999997,1.0,16.534839999999996,12.533408719999997,6.6,5.933408719999997,5.933408719999997,89.90013212121208,89.90013212121208,0.0,0-5%
2024-10-03 15:45:00+02:00,2,"s p global composite pmi,s p global services pmi",S&P Global Composite PMI | S&P Global Services PMI,US,72.91,72.16499999999999,28.82,0.7352941176470562,2024,23.469289999999994,1.0,23.469289999999994,17.789721819999997,1.0,23.469289999999994,17.789721819999997,28.82,11.030278180000003,11.030278180000003,38.27299854267871,38.27299854267871,0.0,0-5%
2024-09-02 09:55:00+02:00,1,hcob manufacturing pmi,HCOB Manufacturing PMI,DE,65.78,65.78,13.1,0.7125890736341975,2024,20.48182,1.0,20.48182,15.52521956,1.0,20.48182,15.52521956,13.1,2.4252195600000004,2.4252195600000004,18.513126412213744,18.513126412213744,0.0,0-5%
2024-04-09 07:00:00+02:00,1,consumer confidence,Consumer Confidence,JP,29.67,29.67,3.0,0.5037783375314933,2024,5.35173,1.0,5.35173,4.05661134,1.0,5.35173,4.05661134,3.0,1.05661134,1.05661134,35.220378,35.220378,0.0,0-5%
2024-08-29 07:00:00+02:00,1,consumer confidence,Consumer Confidence,JP,29.67,29.67,2.4,0.5420054200541891,2024,5.35173,1.0,5.35173,4.05661134,1.0,5.35173,4.05661134,2.4,1.65661134,1.65661134,69.0254725,69.0254725,0.0,0-5%
2024-04-23 10:00:00+02:00,3,"hcob composite pmi,hcob manufacturing pmi,hcob services pmi",HCOB Composite PMI | HCOB Manufacturing PMI | HCOB Services PMI,EU,63.94,61.623333333333335,10.5,2.1235521235521264,2024,19.710859999999997,1.0,19.710859999999997,14.940831879999998,1.0,19.710859999999997,14.940831879999998,10.5,4.4408318799999975,4.4408318799999975,42.29363695238093,42.29363695238093,0.0,0-5%
